Unique ID,Gender,Wave,Match,Same Race,Age of Partner,Race of Partner,Dates Per Week,Outings Per Week,Partner Preference Attractive,Partner Preference Sincere,Partner Preference Intelligence,Partner Preference Fun,Partner Preference Ambition,Partner Preference Shared Interests,Decision of Partner,Partner Rating Attractive,Partner Rating Sincere,Partner Rating Intelligence,Partner Rating Fun,Partner Rating Ambition,Partner Rating Shared Interests,Age,Field of Study,Race,Same Race Importance,Same Religion Importance,Goal of Event,Intended Career,Interest Sports,Interest Watching Sports,Interest Exercise,Interest Dining,Interest Museums,Interest Art,Interest Hiking,Interest Gaming,Interest Clubbing,Interest Reading,Interest TV,Interest Theater,Interest Movies,Interest Concerts,Interest Music,Interest Shopping,Interest Yoga,Expectation of Happiness With Partner,Expected Number of Matches,Your Preference Attractive,Your Preference Sincere,Your Preference Intelligence,Your Preference Fun,Your Preference Ambition,Your Preference Shared Interests,Opposite-Sex Preference Attractive,Opposite-Sex Preference Sincere,Opposite-Sex Preference Intelligence,Opposite-Sex Preference Fun,Opposite-Sex Preference Ambition,Opposite-Sex Preference Shared Interests,Own Rating Attractive,Own Rating Sincere,Own Rating Fun,Own Rating Intelligence,Own Rating Ambition,Decision,Estimation of Matches,Number of Dates,Your Preference Attractive Post-Date,Your Preference Sincere Post-Date,Your Preference Intelligence Post-Date,Your Preference Fun Post-Date,Your Preference Ambition Post-Date,Your Preference Shared Interests Post-Date
5,Female,1,No,Yes,25.0,White,4.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,0,5.0,8.0,7.0,7.0,7.0,7.0,21.0,Law,White,8.0,1.0,Meet New People,Lawyer,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,Yes,,,30.0,10.0,20.0,20.0,10.0,10.0
5,Female,1,No,Yes,30.0,White,4.0,1.0,35.0,15.0,25.0,10.0,5.0,10.0,0,2.0,3.0,4.0,4.0,5.0,3.0,21.0,Law,White,8.0,1.0,Meet New People,Lawyer,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,Yes,,,30.0,10.0,20.0,20.0,10.0,10.0
5,Female,1,No,Yes,27.0,White,4.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,0,5.0,5.0,6.0,5.0,5.0,5.0,21.0,Law,White,8.0,1.0,Meet New People,Lawyer,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,Yes,,,30.0,10.0,20.0,20.0,10.0,10.0
5,Female,1,Yes,Yes,28.0,White,4.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,1,5.0,9.0,9.0,9.0,9.0,6.0,21.0,Law,White,8.0,1.0,Meet New People,Lawyer,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,Yes,,,30.0,10.0,20.0,20.0,10.0,10.0
5,Female,1,No,Yes,24.0,White,4.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,3.0,10.0,7.0,7.0,10.0,5.0,21.0,Law,White,8.0,1.0,Meet New People,Lawyer,7.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,3.0,7.0,8.0,3.0,7.0,10.0,20.0,5.0,25.0,25.0,10.0,15.0,50.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,6.0,10.0,8.0,Yes,,,30.0,10.0,20.0,20.0,10.0,10.0
6,Female,1,No,No,27.0,White,3.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,9.0,8.0,9.0,8.0,4.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,Yes,4.0,,,,,,,
6,Female,1,No,No,22.0,White,3.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,0,6.0,8.0,10.0,6.0,7.0,6.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,Yes,4.0,,,,,,,
6,Female,1,No,Yes,22.0,Asian,3.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,No,4.0,,,,,,,
6,Female,1,Yes,No,23.0,White,3.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,1,6.0,8.0,8.0,7.0,9.0,8.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,Yes,4.0,,,,,,,
6,Female,1,No,No,24.0,Latino,3.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,7.0,9.0,7.0,9.0,6.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,No,4.0,,,,,,,
6,Female,1,No,No,25.0,White,3.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,8.0,8.0,8.0,7.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,No,4.0,,,,,,,
6,Female,1,No,No,30.0,White,3.0,1.0,35.0,15.0,25.0,10.0,5.0,10.0,0,5.0,6.0,8.0,4.0,5.0,4.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,Yes,4.0,,,,,,,
6,Female,1,No,No,27.0,White,3.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,0,6.0,7.0,8.0,7.0,8.0,5.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,No,4.0,,,,,,,
6,Female,1,Yes,No,28.0,White,3.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,1,6.0,7.0,7.0,6.0,6.0,6.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,Yes,4.0,,,,,,,
6,Female,1,No,No,24.0,White,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,10.0,10.0,6.0,10.0,7.0,23.0,Law,Asian,1.0,1.0,Fun Night Out,Lawyer,10.0,8.0,9.0,7.0,8.0,7.0,9.0,2.0,6.0,9.0,2.0,5.0,6.0,6.0,4.0,1.0,1.0,4.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,25.0,10.0,10.0,25.0,10.0,20.0,5.0,7.0,8.0,9.0,5.0,Yes,4.0,,,,,,,
7,Female,1,No,No,27.0,White,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,8.0,8.0,8.0,7.0,7.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,No,2.0,,,,,,,
7,Female,1,No,No,22.0,White,5.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,1,7.0,9.0,10.0,6.0,6.0,5.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,No,2.0,,,,,,,
7,Female,1,No,Yes,22.0,Asian,5.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,No,2.0,,,,,,,
7,Female,1,Yes,No,23.0,White,5.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,1,8.0,8.0,9.0,8.0,9.0,9.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,Yes,2.0,,,,,,,
7,Female,1,No,No,24.0,Latino,5.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,1,8.0,7.0,9.0,6.0,9.0,5.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,No,2.0,,,,,,,
7,Female,1,No,No,25.0,White,5.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,1,8.0,8.0,8.0,6.0,6.0,6.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,No,2.0,,,,,,,
7,Female,1,No,No,30.0,White,5.0,1.0,35.0,15.0,25.0,10.0,5.0,10.0,0,7.0,6.0,5.0,4.0,4.0,3.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,Yes,2.0,,,,,,,
7,Female,1,No,No,27.0,White,5.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,1,8.0,7.0,6.0,7.0,7.0,5.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,No,2.0,,,,,,,
7,Female,1,Yes,No,28.0,White,5.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,1,9.0,7.0,9.0,9.0,9.0,10.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,Yes,2.0,,,,,,,
7,Female,1,No,No,24.0,White,5.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,7.0,6.0,8.0,6.0,8.0,7.0,22.0,Law,Asian,2.0,4.0,Fun Night Out,Lawyer,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,30.0,12.0,13.0,25.0,10.0,10.0,6.0,6.0,5.0,7.0,7.0,Yes,2.0,,,,,,,
8,Female,1,No,Yes,27.0,White,5.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,0,8.0,7.0,6.0,6.0,6.0,5.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
8,Female,1,Yes,Yes,22.0,White,5.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,1,8.0,8.0,10.0,7.0,6.0,5.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
8,Female,1,Yes,No,22.0,Asian,5.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
8,Female,1,Yes,Yes,23.0,White,5.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,1,8.0,8.0,8.0,8.0,8.0,7.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
8,Female,1,Yes,No,24.0,Latino,5.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,1,9.0,9.0,8.0,9.0,,7.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
8,Female,1,Yes,Yes,25.0,White,5.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,1,8.0,7.0,7.0,7.0,8.0,7.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
8,Female,1,No,Yes,30.0,White,5.0,1.0,35.0,15.0,25.0,10.0,5.0,10.0,0,6.0,4.0,7.0,5.0,6.0,4.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
8,Female,1,Yes,Yes,27.0,White,5.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,1,9.0,8.0,8.0,8.0,7.0,5.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
8,Female,1,Yes,Yes,28.0,White,5.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,1,8.0,7.0,8.0,10.0,8.0,10.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
8,Female,1,Yes,Yes,24.0,White,5.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1,8.0,10.0,9.0,9.0,8.0,8.0,25.0,Political Science,White,1.0,1.0,Fun Night Out,Creative Arts,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,10.0,9.09,18.18,27.27,18.18,18.18,9.09,30.0,10.0,20.0,30.0,5.0,5.0,7.0,4.0,8.0,8.0,8.0,Yes,,,,,,,,
9,Female,1,No,No,27.0,White,4.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,0,6.0,8.0,7.0,8.0,7.0,5.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
9,Female,1,Yes,No,22.0,White,4.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,1,8.0,8.0,10.0,7.0,6.0,5.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
9,Female,1,Yes,No,22.0,Asian,4.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
9,Female,1,Yes,No,23.0,White,4.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,8.0,8.0,7.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
9,Female,1,Yes,No,24.0,Latino,4.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,1,7.0,9.0,8.0,9.0,7.0,7.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
9,Female,1,Yes,No,25.0,White,4.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,1,6.0,6.0,7.0,8.0,7.0,7.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
9,Female,1,Yes,No,30.0,White,4.0,1.0,35.0,15.0,25.0,10.0,5.0,10.0,1,8.0,6.0,7.0,8.0,6.0,5.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
9,Female,1,No,No,27.0,White,4.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,0,7.0,7.0,7.0,7.0,6.0,5.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
9,Female,1,Yes,No,28.0,White,4.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,1,6.0,6.0,6.0,7.0,6.0,6.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
9,Female,1,No,No,24.0,White,4.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0,5.0,6.0,6.0,6.0,6.0,6.0,26.0,Political Science,Other,1.0,1.0,Fun Night Out,International Affairs,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,15.0,20.0,10.0,20.0,30.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,Yes,1.0,,,,,,,
10,Female,1,No,Yes,27.0,White,6.0,1.0,35.0,20.0,20.0,20.0,0.0,5.0,0,7.0,8.0,7.0,8.0,6.0,5.0,26.0,Political Science,White,4.0,4.0,Meet New People,International Affairs,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,10.0,6.0,9.0,No,,,,,,,,
10,Female,1,No,Yes,22.0,White,6.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,Political Science,White,4.0,4.0,Meet New People,International Affairs,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,10.0,6.0,9.0,No,,,,,,,,
10,Female,1,Yes,No,22.0,Asian,6.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,1,10.0,10.0,10.0,10.0,10.0,10.0,26.0,Political Science,White,4.0,4.0,Meet New People,International Affairs,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,10.0,6.0,9.0,Yes,,,,,,,,
10,Female,1,No,Yes,23.0,White,6.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,1,7.0,8.0,7.0,9.0,8.0,8.0,26.0,Political Science,White,4.0,4.0,Meet New People,International Affairs,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,10.0,15.0,15.0,15.0,40.0,10.0,5.0,45.0,10.0,15.0,20.0,5.0,5.0,6.0,8.0,10.0,6.0,9.0,No,,,,,,,,
